date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:52:54	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2006%20Feb%202023%2021:52:53%20GMT	https://www.paravision.ai/news/paravision-announces-asia-pacific-expansion/	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/news/paravision-announces-asia-pacific-expansion/index.html	(from https://www.paravision.ai/newsroom/)
18:52:54	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2006%20Feb%202023%2021:52:53%20GMT	https://www.paravision.ai/news/paravision-names-kris-ranganath-as-senior-vice-president-of-innovation/	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/news/paravision-names-kris-ranganath-as-senior-vice-president-of-innovation/index.html	(from https://www.paravision.ai/newsroom/)
18:52:54	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2006%20Feb%202023%2021:52:53%20GMT	https://www.paravision.ai/newsroom/page/3/	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/newsroom/page/3/index.html	(from https://www.paravision.ai/newsroom/)
18:52:54	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2006%20Feb%202023%2021:52:54%20GMT	https://www.paravision.ai/newsroom/page/4/	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/newsroom/page/4/index.html	(from https://www.paravision.ai/newsroom/)
18:52:55	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2006%20Feb%202023%2021:52:54%20GMT	https://www.paravision.ai/newsroom/page/5/	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/newsroom/page/5/index.html	(from https://www.paravision.ai/newsroom/)
18:52:55	1239/1239	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226392ed3c-4d7%22	https://www.paravision.ai/wp-content/themes/paravision-2022/static/images/ico-twitter.svg	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/themes/paravision-2022/static/images/ico-twitter.svg	(from https://www.paravision.ai/news/ai-principles-in-practice-ethical-development-and-conscientious-sale-of-vision-ai-technology/)
18:52:55	457/457	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226392ed3c-1c9%22	https://www.paravision.ai/wp-content/themes/paravision-2022/static/images/ico-facebook.svg	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/themes/paravision-2022/static/images/ico-facebook.svg	(from https://www.paravision.ai/news/ai-principles-in-practice-ethical-development-and-conscientious-sale-of-vision-ai-technology/)
18:52:56	750/750	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226392ed3d-2ee%22	https://www.paravision.ai/wp-content/themes/paravision-2022/static/images/ico-linkedin.svg	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/themes/paravision-2022/static/images/ico-linkedin.svg	(from https://www.paravision.ai/news/ai-principles-in-practice-ethical-development-and-conscientious-sale-of-vision-ai-technology/)
18:52:56	1142/1142	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226392ed3c-476%22	https://www.paravision.ai/wp-content/themes/paravision-2022/static/images/ico-telegram.svg	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/themes/paravision-2022/static/images/ico-telegram.svg	(from https://www.paravision.ai/news/ai-principles-in-practice-ethical-development-and-conscientious-sale-of-vision-ai-technology/)
18:52:56	492/492	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226392ed3d-1ec%22	https://www.paravision.ai/wp-content/themes/paravision-2022/static/images/ico-arrow-left.svg	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/themes/paravision-2022/static/images/ico-arrow-left.svg	(from https://www.paravision.ai/news/ai-principles-in-practice-ethical-development-and-conscientious-sale-of-vision-ai-technology/)
18:52:57	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2006%20Feb%202023%2021:52:56%20GMT	https://www.paravision.ai/category/blog-posts/page/2/	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/category/blog-posts/page/2/index.html	(from https://www.paravision.ai/category/blog-posts/)
18:52:57	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2006%20Feb%202023%2021:52:56%20GMT	https://www.paravision.ai/news/id-talk-podcast-paravisions-cpo-on-privacy-first-biometric-travel-experiences/	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/news/id-talk-podcast-paravisions-cpo-on-privacy-first-biometric-travel-experiences/index.html	(from https://www.paravision.ai/category/blog-posts/)
18:52:57	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2006%20Feb%202023%2021:52:56%20GMT	https://www.paravision.ai/news/future-borders-are-digital/	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/news/future-borders-are-digital/index.html	(from https://www.paravision.ai/category/blog-posts/)
18:52:57	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2006%20Feb%202023%2021:52:56%20GMT	https://www.paravision.ai/news/white-paper-an-introduction-to-presentation-attack-detection/	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/news/white-paper-an-introduction-to-presentation-attack-detection/index.html	(from https://www.paravision.ai/category/blog-posts/)
18:52:57	46676/46676	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Feb%202023%2021:52:57%20GMT	https://www.paravision.ai/news/paravision-face-recognition-delivers-top-tier-accuracy-in-newly-launched-nist-frvt-leaderboards/	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/news/paravision-face-recognition-delivers-top-tier-accuracy-in-newly-launched-nist-frvt-leaderboards/index.html	(from https://www.paravision.ai/category/blog-posts/)
18:52:57	953885/953885	---M--	200	added ('OK')	image/png	etag:%2263937179-e8e1d%22	https://www.paravision.ai/wp-content/uploads/2022/12/deepfakes_synthetics_blog_image1-1.png	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/uploads/2022/12/deepfakes_synthetics_blog_image1-1.png	(from https://www.paravision.ai/news/synthetic-media-and-deepfakes-opportunities-threats-and-protections/)
18:52:58	48132/48132	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Feb%202023%2021:52:57%20GMT	https://www.paravision.ai/news/why-we-are-closing-the-ever-photo-storage-service-and-what-it-means-for-paravision-face-recognition/	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/news/why-we-are-closing-the-ever-photo-storage-service-and-what-it-means-for-paravision-face-recognition/index.html	(from https://www.paravision.ai/category/blog-posts/)
18:52:58	353950/353950	---M--	200	added ('OK')	image/png	etag:%2263937176-5669e%22	https://www.paravision.ai/wp-content/uploads/2022/12/threats-of-deepfakes-and-synthetics-1.png	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/uploads/2022/12/threats-of-deepfakes-and-synthetics-1.png	(from https://www.paravision.ai/news/synthetic-media-and-deepfakes-opportunities-threats-and-protections/)
18:53:00	33614/33614	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Feb%202023%2021:52:58%20GMT	https://www.paravision.ai/contact	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/contact.html	(from https://www.paravision.ai/news/synthetic-media-and-deepfakes-opportunities-threats-and-protections/)
18:53:00	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2006%20Feb%202023%2021:52:59%20GMT	https://www.paravision.ai/category/company-news/page/2/	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/category/company-news/page/2/index.html	(from https://www.paravision.ai/category/company-news/)
18:53:00	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2006%20Feb%202023%2021:52:59%20GMT	https://www.paravision.ai/news/paravision-face-recognition-delivers-top-performance-in-latest-dhs-biometric-test/	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/news/paravision-face-recognition-delivers-top-performance-in-latest-dhs-biometric-test/index.html	(from https://www.paravision.ai/category/company-news/)
18:53:02	48424/48424	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Feb%202023%2021:52:59%20GMT	https://www.paravision.ai/news/paravision-names-unity-global-sales-executive-laura-palmer-to-board-of-directors/	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/news/paravision-names-unity-global-sales-executive-laura-palmer-to-board-of-directors/index.html	(from https://www.paravision.ai/category/company-news/)
18:53:02	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2006%20Feb%202023%2021:53:00%20GMT	https://www.paravision.ai/news/paravision-to-support-the-dod-jaic-data-readiness-program/	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/news/paravision-to-support-the-dod-jaic-data-readiness-program/index.html	(from https://www.paravision.ai/category/company-news/)
18:53:02	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2006%20Feb%202023%2021:53:00%20GMT	https://www.paravision.ai/category/company-news/page/3/	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/category/company-news/page/3/index.html	(from https://www.paravision.ai/category/company-news/)
18:53:02	893894/893894	---M--	200	added ('OK')	image/png	etag:%2263937171-da3c6%22	https://www.paravision.ai/wp-content/uploads/2022/12/protections-against-deepfakes-and-synthetics-1.png	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/uploads/2022/12/protections-against-deepfakes-and-synthetics-1.png	(from https://www.paravision.ai/news/synthetic-media-and-deepfakes-opportunities-threats-and-protections/)
18:53:02	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2006%20Feb%202023%2021:53:01%20GMT	https://www.paravision.ai/category/company-news/page/4/	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/category/company-news/page/4/index.html	(from https://www.paravision.ai/category/company-news/)
18:53:02	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2006%20Feb%202023%2021:53:02%20GMT	https://www.paravision.ai/news/the-biometric-contactless-corridor-a-blueprint/	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/news/the-biometric-contactless-corridor-a-blueprint/index.html	(from https://www.paravision.ai/category/keynotes/)
18:53:03	519511/519511	---M--	200	added ('OK')	image/jpeg	etag:%226392ed38-7ed57%22	https://www.paravision.ai/wp-content/uploads/2022/10/home_image2-scaled.jpg	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/uploads/2022/10/home_image2-scaled.jpg	(from https://www.paravision.ai/company/)
18:53:04	88710/88710	---M--	200	added ('OK')	image/png	etag:%226392ed38-15a86%22	https://www.paravision.ai/wp-content/uploads/2022/10/doug_aley_sq-287x287.png	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/uploads/2022/10/doug_aley_sq-287x287.png	(from https://www.paravision.ai/company/)
18:53:04	545/545	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226392ed3c-221%22	https://www.paravision.ai/wp-content/themes/paravision-2022/static/images/ico-linkedin-square.svg	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/themes/paravision-2022/static/images/ico-linkedin-square.svg	(from https://www.paravision.ai/company/)
18:53:05	66839/66839	---M--	200	added ('OK')	image/png	etag:%226392ed38-10517%22	https://www.paravision.ai/wp-content/uploads/2022/10/benji_hutchinson-287x287.png	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/uploads/2022/10/benji_hutchinson-287x287.png	(from https://www.paravision.ai/company/)
18:53:06	81437/81437	---M--	200	added ('OK')	image/png	etag:%226392ed38-13e1d%22	https://www.paravision.ai/wp-content/uploads/2022/10/tiffany_lee-287x287.png	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/uploads/2022/10/tiffany_lee-287x287.png	(from https://www.paravision.ai/company/)
18:53:07	58871/58871	---M--	200	added ('OK')	image/png	etag:%226392ed38-e5f7%22	https://www.paravision.ai/wp-content/uploads/2022/10/kamil_c_square-287x287.png	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/uploads/2022/10/kamil_c_square-287x287.png	(from https://www.paravision.ai/company/)
18:53:08	69787/69787	---M--	200	added ('OK')	image/png	etag:%226392ed38-1109b%22	https://www.paravision.ai/wp-content/uploads/2022/10/charles_rice-287x287.png	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/uploads/2022/10/charles_rice-287x287.png	(from https://www.paravision.ai/company/)
18:53:08	78554/78554	---M--	200	added ('OK')	image/png	etag:%226392ed38-132da%22	https://www.paravision.ai/wp-content/uploads/2022/10/joey_pritikin-287x287.png	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/uploads/2022/10/joey_pritikin-287x287.png	(from https://www.paravision.ai/company/)
18:53:09	86442/86442	---M--	200	added ('OK')	image/png	etag:%226392ed38-151aa%22	https://www.paravision.ai/wp-content/uploads/2022/10/kris_ranganath-287x287.png	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/uploads/2022/10/kris_ranganath-287x287.png	(from https://www.paravision.ai/company/)
18:53:09	80051/80051	---M--	200	added ('OK')	image/png	etag:%226392ed38-138b3%22	https://www.paravision.ai/wp-content/uploads/2022/10/bishop_garrison-287x287.png	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/uploads/2022/10/bishop_garrison-287x287.png	(from https://www.paravision.ai/company/)
18:53:10	85209/85209	---M--	200	added ('OK')	image/png	etag:%226392ed38-14cd9%22	https://www.paravision.ai/wp-content/uploads/2022/10/stuart_lieblich-287x287.png	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/uploads/2022/10/stuart_lieblich-287x287.png	(from https://www.paravision.ai/company/)
18:53:11	501/501	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226392ed3d-1f5%22	https://www.paravision.ai/wp-content/themes/paravision-2022/static/images/ico-arrow-top.svg	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/themes/paravision-2022/static/images/ico-arrow-top.svg	(from https://www.paravision.ai/privacy-policy/)
18:53:11	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2006%20Feb%202023%2021:53:10%20GMT	https://www.paravision.ai/news/paravisions-face-recognition-ranks-as-the-most-accurate-in-the-world/	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/news/paravisions-face-recognition-ranks-as-the-most-accurate-in-the-world/index.html	(from https://www.paravision.ai/news/key-considerations-for-choosing-a-face-recognition-partner/)
18:53:11	47356/47356	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Feb%202023%2021:53:10%20GMT	https://www.paravision.ai/news/paravision-appoints-chief-ai-ethics-advisor/	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/news/paravision-appoints-chief-ai-ethics-advisor/index.html	(from https://www.paravision.ai/news/key-considerations-for-choosing-a-face-recognition-partner/)
18:53:13	1399778/1399778	---M--	200	added ('OK')	image/png	etag:%226392ed3b-155be2%22	https://www.paravision.ai/wp-content/uploads/2021/09/datasheet_face.png	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/uploads/2021/09/datasheet_face.png	(from https://www.paravision.ai/resource/paravision-face-recognition-product-suite/)
18:53:13	2754438/2754438	---M--	200	added ('OK')	application/pdf	etag:%226392ed3b-2a0786%22	https://www.paravision.ai/wp-content/uploads/2022/02/paravision_face_recognition_product_suite_datasheet-1.pdf	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/uploads/2022/02/paravision_face_recognition_product_suite_datasheet-1.pdf	(from https://www.paravision.ai/resource/paravision-face-recognition-product-suite/)
18:53:13	536/536	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226392ed3d-218%22	https://www.paravision.ai/wp-content/themes/paravision-2022/static/images/arrow-down-white.svg	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/themes/paravision-2022/static/images/arrow-down-white.svg	(from https://www.paravision.ai/resource/paravision-face-recognition-product-suite/)
18:53:14	294515/294515	---M--	200	added ('OK')	image/jpeg	etag:%226392ed38-47e73%22	https://www.paravision.ai/wp-content/uploads/2022/10/faces-11.jpg	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/uploads/2022/10/faces-11.jpg	(from https://www.paravision.ai/resource/paravision-search/)
18:53:15	3691597/3691597	---M--	200	added ('OK')	application/pdf	etag:%226392ed3a-38544d%22	https://www.paravision.ai/wp-content/uploads/2022/02/paravision_search_datasheet.pdf	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/uploads/2022/02/paravision_search_datasheet.pdf	(from https://www.paravision.ai/resource/paravision-search/)
18:53:16	1770067/1770067	---M--	200	added ('OK')	image/png	etag:%226392ed38-1b0253%22	https://www.paravision.ai/wp-content/uploads/2022/10/screen-shot-2022-10-03-at-2.40.56-pm.png	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/uploads/2022/10/screen-shot-2022-10-03-at-2.40.56-pm.png	(from https://www.paravision.ai/resource/paravision-face-recognition-and-liveness-sdks-for-mobile-platforms/)
18:53:17	3410603/3410603	---M--	200	added ('OK')	application/pdf	etag:%226392ed3b-340aab%22	https://www.paravision.ai/wp-content/uploads/2022/02/paravision_fr_and_liveness_for_mobile_platforms_datasheet-1.pdf	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/uploads/2022/02/paravision_fr_and_liveness_for_mobile_platforms_datasheet-1.pdf	(from https://www.paravision.ai/resource/paravision-face-recognition-and-liveness-sdks-for-mobile-platforms/)
18:53:18	626123/626123	---M--	200	added ('OK')	image/png	etag:%226392ed3b-98dcb%22	https://www.paravision.ai/wp-content/uploads/2021/09/datasheet_edge.png	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/uploads/2021/09/datasheet_edge.png	(from https://www.paravision.ai/resource/paravision-edge-ai-solutions-for-face-recognition/)
18:53:19	2479697/2479697	---M--	200	added ('OK')	application/pdf	etag:%226392ed3a-25d651%22	https://www.paravision.ai/wp-content/uploads/2022/02/paravision_edge_ai_solutions_for_face_recognition_datasheet.pdf	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/uploads/2022/02/paravision_edge_ai_solutions_for_face_recognition_datasheet.pdf	(from https://www.paravision.ai/resource/paravision-edge-ai-solutions-for-face-recognition/)
18:53:20	3019857/3019857	---M--	200	added ('OK')	image/png	etag:%226392ed39-2e1451%22	https://www.paravision.ai/wp-content/uploads/2022/10/screen-shot-2022-10-03-at-2.53.02-pm.png	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/uploads/2022/10/screen-shot-2022-10-03-at-2.53.02-pm.png	(from https://www.paravision.ai/resource/paravision-streaming-container-7/)
18:53:20	1913073/1913073	---M--	200	added ('OK')	application/pdf	etag:%226392ed3b-1d30f1%22	https://www.paravision.ai/wp-content/uploads/2022/02/paravision_streaming_container_datasheet.pdf	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/uploads/2022/02/paravision_streaming_container_datasheet.pdf	(from https://www.paravision.ai/resource/paravision-streaming-container-7/)
18:53:21	3654638/3654638	---M--	200	added ('OK')	image/png	etag:%226392ed39-37c3ee%22	https://www.paravision.ai/wp-content/uploads/2022/10/screen-shot-2022-10-03-at-2.34.17-pm.png	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/uploads/2022/10/screen-shot-2022-10-03-at-2.34.17-pm.png	(from https://www.paravision.ai/resource/paravision-presentation-attack-detection-product-suite/)
18:53:22	177635/177635	---M--	200	added ('OK')	image/jpeg	etag:%226392ed3b-2b5e3%22	https://www.paravision.ai/wp-content/uploads/2022/02/an-introduction-to-presentation-attack-detection_1.1-scaled.jpg	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/uploads/2022/02/an-introduction-to-presentation-attack-detection_1.1-scaled.jpg	(from https://www.paravision.ai/resource/an-introduction-to-presentation-attack-detection/)
18:53:22	2882435/2882435	---M--	200	added ('OK')	application/pdf	etag:%226392ed3b-2bfb83%22	https://www.paravision.ai/wp-content/uploads/2022/02/paravision_liveness_product_suite_datasheet.pdf	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/uploads/2022/02/paravision_liveness_product_suite_datasheet.pdf	(from https://www.paravision.ai/resource/paravision-presentation-attack-detection-product-suite/)
18:53:23	744673/744673	---M--	200	added ('OK')	application/pdf	etag:%226392ed3a-b5ce1%22	https://www.paravision.ai/wp-content/uploads/2022/02/paravision_an-introduction-to-presentation-attack-detection.pdf	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/uploads/2022/02/paravision_an-introduction-to-presentation-attack-detection.pdf	(from https://www.paravision.ai/resource/an-introduction-to-presentation-attack-detection/)
18:53:23	432887/432887	---M--	200	added ('OK')	image/jpeg	etag:%226392ed38-69af7%22	https://www.paravision.ai/wp-content/uploads/2022/10/attributes-pexels-fauxels-3184398-scaled.jpg	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/uploads/2022/10/attributes-pexels-fauxels-3184398-scaled.jpg	(from https://www.paravision.ai/resource/paravision-attributes-sdk/)
18:53:24	1800839/1800839	---M--	200	added ('OK')	application/pdf	etag:%226392ed3a-1b7a87%22	https://www.paravision.ai/wp-content/uploads/2022/02/paravision_attributes-_sdk_datasheet-1.pdf	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/uploads/2022/02/paravision_attributes-_sdk_datasheet-1.pdf	(from https://www.paravision.ai/resource/paravision-attributes-sdk/)
18:53:25	64954/64954	---M--	200	added ('OK')	image/png	etag:%226392ed39-fdba%22	https://www.paravision.ai/wp-content/uploads/2022/03/cc_thumbnail-1.png	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/uploads/2022/03/cc_thumbnail-1.png	(from https://www.paravision.ai/resource/biometric-contactless-corridor-and-the-future-travel-experience/)
18:53:25	21211/21211	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2006%20Feb%202023%2021:53:24%20GMT	https://player.vimeo.com/api/player.js	C:/Users/barst/Desktop/coderstack/coderstack/player.vimeo.com/api/player.js	(from https://www.paravision.ai/resource/biometric-contactless-corridor-and-the-future-travel-experience/)
18:53:28	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2006%20Feb%202023%2021:53:26%20GMT	https://www.paravision.ai/news/paravision-launches-gen-5-face-recognition-product-suite/	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/news/paravision-launches-gen-5-face-recognition-product-suite/index.html	(from https://www.paravision.ai/newsroom/page/2/)
18:53:29	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2006%20Feb%202023%2021:53:27%20GMT	https://www.paravision.ai/category/benchmarks/page/2/	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/category/benchmarks/page/2/index.html	(from https://www.paravision.ai/category/benchmarks/)
18:53:29	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2006%20Feb%202023%2021:53:27%20GMT	https://www.paravision.ai/news/paravision-broadens-face-recognition-leadership-with-latest-nist-frvt-1-1-results/	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/news/paravision-broadens-face-recognition-leadership-with-latest-nist-frvt-1-1-results/index.html	(from https://www.paravision.ai/category/benchmarks/)
18:53:30	47029/47029	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Feb%202023%2021:53:28%20GMT	https://www.paravision.ai/news/nist-frvt-paperless-travel-july-2021/	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/news/nist-frvt-paperless-travel-july-2021/index.html	(from https://www.paravision.ai/category/benchmarks/)
18:53:30	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2006%20Feb%202023%2021:53:28%20GMT	https://www.paravision.ai/news/paravision-raises-23-million/	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/news/paravision-raises-23-million/index.html	(from https://www.paravision.ai/category/benchmarks/)
18:53:31	46261/46261	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Feb%202023%2021:53:29%20GMT	https://www.paravision.ai/news/benji-hutchinson-president-coo/	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/news/benji-hutchinson-president-coo/index.html	(from https://www.paravision.ai/news/paravision-appoints-former-u-s-senior-national-security-executive-bishop-garrison-as-vice-president-of-government-affairs-and-public-policy/)
18:53:31	47895/47895	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Feb%202023%2021:53:29%20GMT	https://www.paravision.ai/news/paravision-accuracy-nist-frvt-feb-2021/	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/news/paravision-accuracy-nist-frvt-feb-2021/index.html	(from https://www.paravision.ai/category/benchmarks/)
18:53:32	46775/46775	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Feb%202023%2021:53:31%20GMT	https://www.paravision.ai/news/paravision-announces-next-generation-face-recognition-toolset/	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/news/paravision-announces-next-generation-face-recognition-toolset/index.html	(from https://www.paravision.ai/news/paravision-appoints-chief-ai-ethics-advisor/)
18:53:32	265197/265197	---M--	200	added ('OK')	image/jpeg	etag:%226392ed3c-40bed%22	https://paravision1.wpengine.com/wp-content/uploads/2020/08/nist-leaderboard-aug-2020-22x.jpg	C:/Users/barst/Desktop/coderstack/coderstack/paravision1.wpengine.com/wp-content/uploads/2020/08/nist-leaderboard-aug-2020-22x.jpg	(from https://www.paravision.ai/news/paravision-face-recognition-delivers-top-tier-accuracy-in-newly-launched-nist-frvt-leaderboards/)
18:53:39	84529323/84529323	---M--	200	added ('OK')	application/pdf	etag:%226392ed40-509d0ab%22	https://www.paravision.ai/wp-content/uploads/2022/03/paravision_fte_presentation_download.pdf	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/uploads/2022/03/paravision_fte_presentation_download.pdf	(from https://www.paravision.ai/resource/biometric-contactless-corridor-and-the-future-travel-experience/)
18:53:40	95332/95332	---M--	200	added ('OK')	image/png	etag:%226392ed3c-17464%22	https://www.paravision.ai/wp-content/uploads/2020/09/paravision-fourth-gen-fr-accuracy-1058x784.png	C:/Users/barst/Desktop/coderstack/coderstack/www.paravision.ai/wp-content/uploads/2020/09/paravision-fourth-gen-fr-accuracy-1058x784.png	(from https://www.paravision.ai/news/paravision-announces-next-generation-face-recognition-toolset/)
